Ecoregion,Country,Site,Latitude,Longitude,Genus,Species,Taxon,N_min,Date,Start_decimal,STrSS,Gamete_release,DoSRtNFM,ToSS_decimal,ToSR_decimal,daylen_decimal,sunset,sunrise
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.45,151.91666666666666,Acropora,digitifera,Acropora  digitifera,2.0,2001-11-10,20.5,2.333333333333332,Bundles,9,18.166666666666668,5.016666666666667,13.9,18.1,5.1
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.45,151.91666666666666,Acropora,pulchra,Acropora  pulchra,2.0,2001-11-10,20.5,2.333333333333332,Bundles,9,18.166666666666668,5.016666666666667,13.9,18.1,5.1
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.45,151.91666666666666,Acropora,millepora,Acropora  millepora,1.0,2001-11-11,20.5,2.3166666666666664,Bundles,10,18.183333333333334,5.016666666666667,13.1,18.11,5.1
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.4423,151.9148,Montipora,digitata,Montipora  digitata,2.0,2009-12-06,21.5,3.033333333333335,Bundles,4,18.466666666666665,4.95,14.31,18.28,4.57
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.4423,151.9148,Acropora,millepora,Acropora  millepora,5.0,2009-12-07,21.5,3.0166666666666657,Bundles,5,18.483333333333334,4.966666666666667,14.31,18.29,4.58
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.4423,151.9148,Acropora,muricata,Acropora  muricata,5.0,2009-12-08,21.5,3.0166666666666657,Bundles,6,18.483333333333334,4.966666666666667,14.31,18.29,4.58
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.4423,151.9148,Acropora,robusta,Acropora  robusta,3.0,2009-12-08,21.5,3.0166666666666657,Bundles,6,18.483333333333334,4.966666666666667,14.31,18.29,4.58
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.4423,151.9148,Montipora,digitata,Montipora  digitata,2.0,2010-11-28,21.5,3.133333333333333,Bundles,6,18.366666666666667,4.95,14.25,18.22,4.57
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.4423,151.9148,Acropora,aspera,Acropora  aspera,3.0,2010-11-29,20.666666666666668,2.283333333333335,Bundles,7,18.383333333333333,4.95,14.26,18.23,4.57
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.4423,151.9148,Acropora,cytherea,Acropora  cytherea,5.0,2010-11-29,23.166666666666668,4.783333333333335,Bundles,7,18.383333333333333,4.95,14.26,18.23,4.57
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.4423,151.9148,Acropora,millepora,Acropora  millepora,5.0,2010-11-29,20.666666666666668,2.283333333333335,Bundles,7,18.383333333333333,4.95,14.26,18.23,4.57
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.4423,151.9148,Acropora,aspera,Acropora  aspera,1.0,2010-11-30,20.333333333333332,1.9333333333333336,Bundles,8,18.4,4.95,14.27,18.24,4.57
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.4423,151.9148,Acropora,cytherea,Acropora  cytherea,5.0,2010-11-30,23.5,5.100000000000001,Bundles,8,18.4,4.95,14.27,18.24,4.57
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.4423,151.9148,Acropora,selago,Acropora  selago,1.0,2010-11-30,22.0,3.6000000000000014,Bundles,8,18.4,4.95,14.27,18.24,4.57
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.4423,151.9148,Acropora,aspera,Acropora  aspera,2.0,2010-12-01,21.5,3.083333333333332,Bundles,9,18.416666666666668,4.95,14.28,18.25,4.57
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.4423,151.9148,Acropora,cytherea,Acropora  cytherea,2.0,2010-12-01,22.5,4.083333333333332,Bundles,9,18.416666666666668,4.95,14.28,18.25,4.57
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.4423,151.9148,Acropora,selago,Acropora  selago,5.0,2010-12-01,22.0,3.583333333333332,Bundles,9,18.416666666666668,4.95,14.28,18.25,4.57
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.4423,151.9148,Acropora,millepora,Acropora  millepora,5.0,2011-11-17,21.5,3.25,Bundles,6,18.25,4.983333333333333,14.16,18.15,4.59
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.4423,151.9148,Acropora,aspera,Acropora  aspera,4.0,2012-11-08,20.5,2.3500000000000014,Bundles,9,18.15,5.033333333333333,13.7,18.9,5.2
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.4423,151.9148,Acropora,millepora,Acropora  millepora,5.0,2012-11-08,21.25,3.1000000000000014,Bundles,9,18.15,5.033333333333333,13.7,18.9,5.2
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.4423,151.9148,Acropora,valida,Acropora  valida,1.0,2012-11-08,22.0,3.8500000000000014,Bundles,9,18.15,5.033333333333333,13.7,18.9,5.2
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.4423,151.9148,Acropora,selago,Acropora  selago,10.0,2012-11-09,23.0,4.833333333333332,Bundles,10,18.166666666666668,5.016666666666667,13.9,18.1,5.1
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.4423,151.9148,Acropora,hyacinthus,Acropora  hyacinthus,1.0,2012-11-10,21.75,3.583333333333332,Bundles,11,18.166666666666668,5.016666666666667,13.9,18.1,5.1
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.4423,151.9148,Acropora,millepora,Acropora  millepora,1.0,2012-11-10,21.75,3.583333333333332,Bundles,11,18.166666666666668,5.016666666666667,13.9,18.1,5.1
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.4423,151.9148,Acropora,aspera,Acropora  aspera,1.0,2012-12-05,20.75,2.283333333333335,Bundles,6,18.466666666666665,4.95,14.31,18.28,4.57
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.4423,151.9148,Acropora,millepora,Acropora  millepora,1.0,2012-12-05,21.5,3.033333333333335,Bundles,6,18.466666666666665,4.95,14.31,18.28,4.57
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.4423,151.9148,Acropora,valida,Acropora  valida,1.0,2012-12-05,22.5,4.033333333333335,Bundles,6,18.466666666666665,4.95,14.31,18.28,4.57
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.4423,151.9148,Porites,cylindrica,Porites  cylindrica,1.0,2013-11-21,21.0,2.6999999999999993,Sperm,3,18.3,4.966666666666667,14.2,18.18,4.58
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.4423,151.9148,Porites,cylindrica,Porites  cylindrica,1.0,2013-11-21,21.0,2.6999999999999993,Eggs,3,18.3,4.966666666666667,14.2,18.18,4.58
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.4423,151.9148,Montipora,digitata,Montipora  digitata,1.0,2013-11-22,20.75,2.4499999999999993,Bundles,4,18.3,4.95,14.21,18.18,4.57
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.4423,151.9148,Porites,cylindrica,Porites  cylindrica,1.0,2013-11-22,21.0,2.6999999999999993,Sperm,4,18.3,4.95,14.21,18.18,4.57
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.4423,151.9148,Porites,cylindrica,Porites  cylindrica,1.0,2013-11-22,21.0,2.6999999999999993,Eggs,4,18.3,4.95,14.21,18.18,4.57
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.4423,151.9148,Acropora,gemmifera,Acropora  gemmifera,1.0,2013-11-23,22.416666666666668,4.100000000000001,Bundles,5,18.316666666666666,4.95,14.22,18.19,4.57
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.4423,151.9148,Acropora,millepora,Acropora  millepora,1.0,2013-11-23,21.166666666666668,2.8500000000000014,Bundles,5,18.316666666666666,4.95,14.22,18.19,4.57
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.4423,151.9148,Acropora,valida,Acropora  valida,1.0,2013-11-23,22.25,3.9333333333333336,Bundles,5,18.316666666666666,4.95,14.22,18.19,4.57
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.4423,151.9148,Montipora,digitata,Montipora  digitata,1.0,2013-11-23,20.666666666666668,2.3500000000000014,Bundles,5,18.316666666666666,4.95,14.22,18.19,4.57
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.4423,151.9148,Dipsastraea,sp.,Dipsastraea  sp.,1.0,2013-11-24,19.75,1.4166666666666679,Bundles,6,18.333333333333332,4.95,14.23,18.2,4.57
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.4423,151.9148,Astrea,curta,Astrea  curta,1.0,2013-11-25,20.75,2.3999999999999986,Bundles,7,18.35,4.95,14.24,18.21,4.57
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.4423,151.9148,Astreopora,sp.,Astreopora  sp.,1.0,2013-11-25,19.333333333333332,0.9833333333333307,Bundles,7,18.35,4.95,14.24,18.21,4.57
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.4423,151.9148,Dipsastraea,sp.,Dipsastraea  sp.,1.0,2013-11-25,20.5,2.1499999999999986,Bundles,7,18.35,4.95,14.24,18.21,4.57
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.4423,151.9148,Leptoria,phrygia,Leptoria  phrygia,1.0,2013-11-25,23.0,4.649999999999999,Bundles,7,18.35,4.95,14.24,18.21,4.57
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.4423,151.9148,Astrea,curta,Astrea  curta,1.0,2013-11-26,20.5,2.1499999999999986,Bundles,8,18.35,4.95,14.24,18.21,4.57
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.4423,151.9148,Leptoria,phrygia,Leptoria  phrygia,1.0,2013-11-26,23.0,4.649999999999999,Bundles,8,18.35,4.95,14.24,18.21,4.57
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.4423,151.9148,Montipora,sp.,Montipora  sp.,1.0,2013-11-27,19.5,1.1333333333333329,Bundles,9,18.366666666666667,4.95,14.25,18.22,4.57
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.4423,151.9148,Montipora,sp.,Montipora  sp.,1.0,2013-11-28,19.5,1.1166666666666671,Bundles,10,18.383333333333333,4.95,14.26,18.23,4.57
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.4423,151.9148,Acropora,spathulata,Acropora  spathulata,20.0,2018-11-23,22.0,3.6833333333333336,Bundles,0,18.316666666666666,4.95,14.22,18.19,4.57
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.4423,151.9148,Acropora,hyacinthus,Acropora  hyacinthus,5.0,2019-11-12,22.0,3.8166666666666664,Bundles,0,18.183333333333334,5.0,13.11,18.11,5.0
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.4423,151.9148,Acropora,spathulata,Acropora  spathulata,7.0,2019-11-12,21.75,3.5666666666666664,Bundles,0,18.183333333333334,5.0,13.11,18.11,5.0
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.4423,151.9148,Platygyra,daedalea,Platygyra  daedalea,7.0,2019-11-12,18.5,0.31666666666666643,Bundles,0,18.183333333333334,5.0,13.11,18.11,5.0
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.443318,151.923884,Porites,cylindrica,Porites  cylindrica,2.0,2017-11-07,21.0,2.866666666666667,Not recorded,3,18.133333333333333,5.05,13.6,18.8,5.2
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.443318,151.923884,Porites,cylindrica,Porites  cylindrica,2.0,2017-11-08,21.25,3.1000000000000014,Not recorded,4,18.15,5.033333333333333,13.7,18.9,5.2
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.443318,151.923884,Astrea,curta,Astrea  curta,2.0,2017-11-10,19.5,1.3333333333333321,Not recorded,6,18.166666666666668,5.016666666666667,13.9,18.1,5.1
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.443318,151.923884,Astrea,curta,Astrea  curta,8.0,2017-11-11,20.25,2.0666666666666664,Not recorded,7,18.183333333333334,5.016666666666667,13.1,18.11,5.1
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.443318,151.923884,Astreopora,sp.,Astreopora  sp.,1.0,2017-11-11,20.0,1.8166666666666664,Not recorded,7,18.183333333333334,5.016666666666667,13.1,18.11,5.1
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.443318,151.923884,Cyphastrea,serailia,Cyphastrea  serailia,1.0,2017-11-11,20.0,1.8166666666666664,Not recorded,7,18.183333333333334,5.016666666666667,13.1,18.11,5.1
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.443318,151.923884,Platygyra,daedalea,Platygyra  daedalea,1.0,2017-11-11,18.5,0.31666666666666643,Not recorded,7,18.183333333333334,5.016666666666667,13.1,18.11,5.1
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.443318,151.923884,Astrea,curta,Astrea  curta,1.0,2017-11-12,19.5,1.3000000000000007,Not recorded,8,18.2,5.0,13.12,18.12,5.0
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.443318,151.923884,Goniastrea,edwardsi,Goniastrea  edwardsi,1.0,2017-11-12,21.5,3.3000000000000007,Not recorded,8,18.2,5.0,13.12,18.12,5.0
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.443318,151.923884,Platygyra,daedalea,Platygyra  daedalea,1.0,2017-11-12,18.5,0.3000000000000007,Not recorded,8,18.2,5.0,13.12,18.12,5.0
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.443318,151.923884,Acropora,digitifera,Acropora  digitifera,1.0,2017-11-13,22.5,4.300000000000001,Not recorded,9,18.2,5.0,13.12,18.12,5.0
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.443318,151.923884,Acropora,hyacinthus,Acropora  hyacinthus,3.0,2017-11-13,22.5,4.300000000000001,Not recorded,9,18.2,5.0,13.12,18.12,5.0
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.443318,151.923884,Acropora,millepora,Acropora  millepora,5.0,2017-11-13,21.5,3.3000000000000007,Not recorded,9,18.2,5.0,13.12,18.12,5.0
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.443318,151.923884,Acropora,valida,Acropora  valida,5.0,2017-11-13,22.0,3.8000000000000007,Not recorded,9,18.2,5.0,13.12,18.12,5.0
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.443318,151.923884,Goniastrea,edwardsi,Goniastrea  edwardsi,1.0,2017-11-13,21.5,3.3000000000000007,Not recorded,9,18.2,5.0,13.12,18.12,5.0
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.443318,151.923884,Acropora,digitifera,Acropora  digitifera,1.0,2017-11-14,22.0,3.783333333333335,Not recorded,10,18.216666666666665,4.983333333333333,14.14,18.13,4.59
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.443318,151.923884,Leptoria,phrygia,Leptoria  phrygia,2.0,2017-11-14,23.0,4.783333333333335,Not recorded,10,18.216666666666665,4.983333333333333,14.14,18.13,4.59
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.443318,151.923884,Montipora,digitata,Montipora  digitata,1.0,2017-11-14,21.25,3.033333333333335,Not recorded,10,18.216666666666665,4.983333333333333,14.14,18.13,4.59
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.443318,151.923884,Porites,cylindrica,Porites  cylindrica,2.0,2017-12-07,21.5,3.0166666666666657,Not recorded,3,18.483333333333334,4.966666666666667,14.31,18.29,4.58
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.443318,151.923884,Cyphastrea,serailia,Cyphastrea  serailia,1.0,2017-12-08,20.0,1.5166666666666657,Not recorded,4,18.483333333333334,4.966666666666667,14.31,18.29,4.58
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.443318,151.923884,Porites,cylindrica,Porites  cylindrica,2.0,2017-12-08,21.333333333333332,2.849999999999998,Not recorded,4,18.483333333333334,4.966666666666667,14.31,18.29,4.58
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.443318,151.923884,Montipora,digitata,Montipora  digitata,1.0,2017-12-11,21.0,2.4833333333333343,Not recorded,7,18.516666666666666,4.983333333333333,14.32,18.31,4.59
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.443318,151.923884,Acropora,millepora,Acropora  millepora,3.0,2018-11-25,20.0,1.6666666666666679,Not recorded,2,18.333333333333332,4.95,14.23,18.2,4.57
Southern Great Barrier Reef (including Keppel Islands and Capricorn Bunker Reefs),Australia,Heron Island,-23.443318,151.923884,Porites,cylindrica,Porites  cylindrica,1.0,2018-11-26,21.0,2.6499999999999986,Not recorded,3,18.35,4.95,14.24,18.21,4.57
